agency_cd	site_no	datetime	99708_00060_00003	99708_00060_00003_cd
USGS	08279500	2018-12-29	336	A
USGS	08279500	2018-12-30	289	A
USGS	08279500	2018-12-31	318	A
USGS	08279500	2019-01-01	375	A
USGS	08279500	2019-01-02	350	A
USGS	08279500	2019-01-03	285	A:e
USGS	08279500	2019-01-04	290	A:e
USGS	08279500	2019-01-05	303	A:e
USGS	08279500	2019-01-06	316	A
USGS	08279500	2019-01-07	325	A
USGS	08279500	2019-01-08	324	A
USGS	08279500	2019-01-09	328	A
USGS	08279500	2019-01-10	340	A
USGS	08279500	2019-01-11	366	A
USGS	08279500	2019-01-12	367	A
USGS	08279500	2019-01-13	366	A
USGS	08279500	2019-01-14	367	A
USGS	08279500	2019-01-15	363	A
USGS	08279500	2019-01-16	369	A
USGS	08279500	2019-01-17	373	A
USGS	08279500	2019-01-18	376	A
USGS	08279500	2019-01-19	355	A
USGS	08279500	2019-01-20	354	A
USGS	08279500	2019-01-21	363	A
USGS	08279500	2019-01-22	372	A
USGS	08279500	2019-01-23	352	A
USGS	08279500	2019-01-24	345	A
USGS	08279500	2019-01-25	334	A
USGS	08279500	2019-01-26	339	A
USGS	08279500	2019-01-27	342	A
USGS	08279500	2019-01-28	347	A
USGS	08279500	2019-01-29	348	A
USGS	08279500	2019-01-30	339	A
USGS	08279500	2019-01-31	332	A
USGS	08279500	2019-02-01	333	A
USGS	08279500	2019-02-02	342	A
USGS	08279500	2019-02-03	363	A
USGS	08279500	2019-02-04	379	A
USGS	08279500	2019-02-05	400	A
USGS	08279500	2019-02-06	418	A
USGS	08279500	2019-02-07	384	A
USGS	08279500	2019-02-08	359	A
USGS	08279500	2019-02-09	362	A
USGS	08279500	2019-02-10	400	A
USGS	08279500	2019-02-11	392	A
USGS	08279500	2019-02-12	377	A
USGS	08279500	2019-02-13	368	A
USGS	08279500	2019-02-14	387	A
USGS	08279500	2019-02-15	610	A
USGS	08279500	2019-02-16	552	A
USGS	08279500	2019-02-17	416	A
USGS	08279500	2019-02-18	412	A
USGS	08279500	2019-02-19	409	A
USGS	08279500	2019-02-20	411	A
USGS	08279500	2019-02-21	386	A
USGS	08279500	2019-02-22	411	A
USGS	08279500	2019-02-23	417	A
USGS	08279500	2019-02-24	386	A
USGS	08279500	2019-02-25	407	A
USGS	08279500	2019-02-26	415	A
USGS	08279500	2019-02-27	474	A
USGS	08279500	2019-02-28	533	A
USGS	08279500	2019-03-01	591	A
USGS	08279500	2019-03-02	564	A
USGS	08279500	2019-03-03	584	A
USGS	08279500	2019-03-04	562	A
USGS	08279500	2019-03-05	561	A
USGS	08279500	2019-03-06	559	A
USGS	08279500	2019-03-07	582	A
USGS	08279500	2019-03-08	637	A
USGS	08279500	2019-03-09	665	A
USGS	08279500	2019-03-10	681	A
USGS	08279500	2019-03-11	677	A
USGS	08279500	2019-03-12	690	A
USGS	08279500	2019-03-13	753	A
USGS	08279500	2019-03-14	710	A
USGS	08279500	2019-03-15	678	A
USGS	08279500	2019-03-16	660	A
USGS	08279500	2019-03-17	638	A
USGS	08279500	2019-03-18	641	A
USGS	08279500	2019-03-19	619	A
USGS	08279500	2019-03-20	601	A
USGS	08279500	2019-03-21	615	A
USGS	08279500	2019-03-22	645	A
USGS	08279500	2019-03-23	656	A
USGS	08279500	2019-03-24	646	A
USGS	08279500	2019-03-25	647	A
USGS	08279500	2019-03-26	649	A
USGS	08279500	2019-03-27	680	A
USGS	08279500	2019-03-28	746	A
USGS	08279500	2019-03-29	824	A
USGS	08279500	2019-03-30	841	A
USGS	08279500	2019-03-31	832	A
USGS	08279500	2019-04-01	847	A
USGS	08279500	2019-04-02	847	A
USGS	08279500	2019-04-03	772	A
USGS	08279500	2019-04-04	682	A
USGS	08279500	2019-04-05	631	A
USGS	08279500	2019-04-06	583	A
USGS	08279500	2019-04-07	612	A
USGS	08279500	2019-04-08	687	A
USGS	08279500	2019-04-09	771	A
USGS	08279500	2019-04-10	917	A
USGS	08279500	2019-04-11	868	A
USGS	08279500	2019-04-12	815	A
USGS	08279500	2019-04-13	778	A
USGS	08279500	2019-04-14	657	A
USGS	08279500	2019-04-15	581	A
USGS	08279500	2019-04-16	555	A
USGS	08279500	2019-04-17	596	A
USGS	08279500	2019-04-18	635	A
USGS	08279500	2019-04-19	720	A
USGS	08279500	2019-04-20	938	A
USGS	08279500	2019-04-21	1080	A
USGS	08279500	2019-04-22	1190	A
USGS	08279500	2019-04-23	1310	A
USGS	08279500	2019-04-24	1430	A
USGS	08279500	2019-04-25	1550	A
USGS	08279500	2019-04-26	1580	A
USGS	08279500	2019-04-27	1790	A
USGS	08279500	2019-04-28	2160	A
USGS	08279500	2019-04-29	2480	A
USGS	08279500	2019-04-30	2600	A
USGS	08279500	2019-05-01	2640	A
USGS	08279500	2019-05-02	2590	A
USGS	08279500	2019-05-03	2550	A
USGS	08279500	2019-05-04	2360	A
USGS	08279500	2019-05-05	2130	A
USGS	08279500	2019-05-06	2110	A
USGS	08279500	2019-05-07	2200	A
USGS	08279500	2019-05-08	2240	A
USGS	08279500	2019-05-09	2480	A
USGS	08279500	2019-05-10	2590	A
USGS	08279500	2019-05-11	2670	A
USGS	08279500	2019-05-12	2690	A
USGS	08279500	2019-05-13	2420	A
USGS	08279500	2019-05-14	2280	A
USGS	08279500	2019-05-15	2290	A
USGS	08279500	2019-05-16	2440	A
USGS	08279500	2019-05-17	2740	A
USGS	08279500	2019-05-18	3010	A
USGS	08279500	2019-05-19	3260	A
USGS	08279500	2019-05-20	3370	A
USGS	08279500	2019-05-21	3060	A
USGS	08279500	2019-05-22	2680	A
USGS	08279500	2019-05-23	2310	A
USGS	08279500	2019-05-24	2180	A
USGS	08279500	2019-05-25	2080	A
USGS	08279500	2019-05-26	1980	A
USGS	08279500	2019-05-27	1990	A
USGS	08279500	2019-05-28	2050	A
USGS	08279500	2019-05-29	2100	A
USGS	08279500	2019-05-30	2130	A
USGS	08279500	2019-05-31	2120	A
USGS	08279500	2019-06-01	2080	A
USGS	08279500	2019-06-02	2100	A
USGS	08279500	2019-06-03	2310	A
USGS	08279500	2019-06-04	2700	A
USGS	08279500	2019-06-05	3060	A
USGS	08279500	2019-06-06	3350	A
USGS	08279500	2019-06-07	3520	A
USGS	08279500	2019-06-08	3760	A
USGS	08279500	2019-06-09	3710	A
USGS	08279500	2019-06-10	3640	A
USGS	08279500	2019-06-11	3800	A
USGS	08279500	2019-06-12	4130	A
USGS	08279500	2019-06-13	4450	A
USGS	08279500	2019-06-14	4460	A
USGS	08279500	2019-06-15	4410	A
USGS	08279500	2019-06-16	4540	A
USGS	08279500	2019-06-17	4660	A
USGS	08279500	2019-06-18	4620	A
USGS	08279500	2019-06-19	4280	A
USGS	08279500	2019-06-20	4240	A
USGS	08279500	2019-06-21	4220	A
USGS	08279500	2019-06-22	4270	A
USGS	08279500	2019-06-23	4340	A
USGS	08279500	2019-06-24	4230	A
USGS	08279500	2019-06-25	4120	A
USGS	08279500	2019-06-26	3860	A
USGS	08279500	2019-06-27	3630	A
USGS	08279500	2019-06-28	3480	A
USGS	08279500	2019-06-29	3440	A
USGS	08279500	2019-06-30	3490	A
USGS	08279500	2019-07-01	3610	A
USGS	08279500	2019-07-02	3610	A
USGS	08279500	2019-07-03	3510	A
USGS	08279500	2019-07-04	3570	A
USGS	08279500	2019-07-05	3600	A
USGS	08279500	2019-07-06	3520	A
USGS	08279500	2019-07-07	3470	A
USGS	08279500	2019-07-08	3350	A
USGS	08279500	2019-07-09	3240	A
USGS	08279500	2019-07-10	3020	A
USGS	08279500	2019-07-11	2820	A
USGS	08279500	2019-07-12	2740	A
USGS	08279500	2019-07-13	2590	A
USGS	08279500	2019-07-14	2420	A
USGS	08279500	2019-07-15	2290	A
USGS	08279500	2019-07-16	2190	A
USGS	08279500	2019-07-17	2050	A
USGS	08279500	2019-07-18	1940	A
USGS	08279500	2019-07-19	1850	A
USGS	08279500	2019-07-20	1770	A
USGS	08279500	2019-07-21	1690	A
USGS	08279500	2019-07-22	1600	A
USGS	08279500	2019-07-23	1470	A
USGS	08279500	2019-07-24	1400	A
USGS	08279500	2019-07-25	1380	A
USGS	08279500	2019-07-26	1320	A
USGS	08279500	2019-07-27	1260	A
USGS	08279500	2019-07-28	1340	A
USGS	08279500	2019-07-29	1420	A
USGS	08279500	2019-07-30	1400	A
USGS	08279500	2019-07-31	1310	A
USGS	08279500	2019-08-01	1200	A
USGS	08279500	2019-08-02	1150	A
USGS	08279500	2019-08-03	1110	A
USGS	08279500	2019-08-04	1140	A
USGS	08279500	2019-08-05	1200	A
USGS	08279500	2019-08-06	1260	A
USGS	08279500	2019-08-07	1330	A
USGS	08279500	2019-08-08	1290	A
USGS	08279500	2019-08-09	1310	A
USGS	08279500	2019-08-10	1380	A
USGS	08279500	2019-08-11	1440	A
USGS	08279500	2019-08-12	1560	A
USGS	08279500	2019-08-13	1570	A
USGS	08279500	2019-08-14	1560	A
USGS	08279500	2019-08-15	1540	A
USGS	08279500	2019-08-16	1430	A
USGS	08279500	2019-08-17	1350	A
USGS	08279500	2019-08-18	1250	A
USGS	08279500	2019-08-19	1150	A
USGS	08279500	2019-08-20	1060	A
USGS	08279500	2019-08-21	967	A
USGS	08279500	2019-08-22	861	A
USGS	08279500	2019-08-23	815	A
USGS	08279500	2019-08-24	787	A
USGS	08279500	2019-08-25	776	A
USGS	08279500	2019-08-26	819	A
USGS	08279500	2019-08-27	811	A
USGS	08279500	2019-08-28	758	A
USGS	08279500	2019-08-29	716	A
USGS	08279500	2019-08-30	711	A
USGS	08279500	2019-08-31	654	A
USGS	08279500	2019-09-01	626	A
USGS	08279500	2019-09-02	608	A
USGS	08279500	2019-09-03	570	A
USGS	08279500	2019-09-04	544	A
USGS	08279500	2019-09-05	535	A
USGS	08279500	2019-09-06	521	A
USGS	08279500	2019-09-07	519	A
USGS	08279500	2019-09-08	544	A
USGS	08279500	2019-09-09	543	A
USGS	08279500	2019-09-10	516	A
USGS	08279500	2019-09-11	529	A
USGS	08279500	2019-09-12	555	A
USGS	08279500	2019-09-13	537	A
USGS	08279500	2019-09-14	504	A
USGS	08279500	2019-09-15	544	A
USGS	08279500	2019-09-16	552	A
USGS	08279500	2019-09-17	522	A
USGS	08279500	2019-09-18	513	A
USGS	08279500	2019-09-19	535	A
USGS	08279500	2019-09-20	515	A
USGS	08279500	2019-09-21	524	A
USGS	08279500	2019-09-22	496	A
USGS	08279500	2019-09-23	485	A
USGS	08279500	2019-09-24	466	A
USGS	08279500	2019-09-25	441	A
USGS	08279500	2019-09-26	411	A
USGS	08279500	2019-09-27	390	A
USGS	08279500	2019-09-28	371	A
USGS	08279500	2019-09-29	348	A
USGS	08279500	2019-09-30	339	A
USGS	08279500	2019-10-01	331	A
USGS	08279500	2019-10-02	323	A
USGS	08279500	2019-10-03	309	A
USGS	08279500	2019-10-04	367	A
USGS	08279500	2019-10-05	369	A
USGS	08279500	2019-10-06	344	A
USGS	08279500	2019-10-07	339	A
USGS	08279500	2019-10-08	336	A
USGS	08279500	2019-10-09	342	A
USGS	08279500	2019-10-10	347	A
USGS	08279500	2019-10-11	343	A
USGS	08279500	2019-10-12	353	A
USGS	08279500	2019-10-13	374	A
USGS	08279500	2019-10-14	371	A
USGS	08279500	2019-10-15	372	A
USGS	08279500	2019-10-16	359	A
USGS	08279500	2019-10-17	362	A
USGS	08279500	2019-10-18	388	A
USGS	08279500	2019-10-19	403	A
USGS	08279500	2019-10-20	411	A
USGS	08279500	2019-10-21	423	A
USGS	08279500	2019-10-22	410	A
USGS	08279500	2019-10-23	371	A
USGS	08279500	2019-10-24	358	A
USGS	08279500	2019-10-25	367	A
USGS	08279500	2019-10-26	366	A
USGS	08279500	2019-10-27	368	A
USGS	08279500	2019-10-28	361	A
USGS	08279500	2019-10-29	351	A
USGS	08279500	2019-10-30	354	A
USGS	08279500	2019-10-31	328	A
USGS	08279500	2019-11-01	307	A
USGS	08279500	2019-11-02	337	A
USGS	08279500	2019-11-03	375	A
USGS	08279500	2019-11-04	359	A
USGS	08279500	2019-11-05	362	A
USGS	08279500	2019-11-06	363	A
USGS	08279500	2019-11-07	360	A
USGS	08279500	2019-11-08	353	A
USGS	08279500	2019-11-09	353	A
USGS	08279500	2019-11-10	350	A
USGS	08279500	2019-11-11	352	A
USGS	08279500	2019-11-12	347	A
USGS	08279500	2019-11-13	344	A
USGS	08279500	2019-11-14	345	A
USGS	08279500	2019-11-15	344	A
USGS	08279500	2019-11-16	342	A
USGS	08279500	2019-11-17	340	A
USGS	08279500	2019-11-18	339	A
USGS	08279500	2019-11-19	345	A
USGS	08279500	2019-11-20	375	A
USGS	08279500	2019-11-21	476	A
USGS	08279500	2019-11-22	486	A
USGS	08279500	2019-11-23	529	A
USGS	08279500	2019-11-24	538	A
USGS	08279500	2019-11-25	543	A
USGS	08279500	2019-11-26	545	A
USGS	08279500	2019-11-27	497	A
USGS	08279500	2019-11-28	452	A
USGS	08279500	2019-11-29	499	A
USGS	08279500	2019-11-30	535	A
USGS	08279500	2019-12-01	463	A
USGS	08279500	2019-12-02	405	A
USGS	08279500	2019-12-03	483	A
USGS	08279500	2019-12-04	530	A
USGS	08279500	2019-12-05	631	A
USGS	08279500	2019-12-06	712	A
USGS	08279500	2019-12-07	671	A
USGS	08279500	2019-12-08	613	A
USGS	08279500	2019-12-09	626	A
USGS	08279500	2019-12-10	622	A
USGS	08279500	2019-12-11	563	A
USGS	08279500	2019-12-12	506	A
USGS	08279500	2019-12-13	501	A
USGS	08279500	2019-12-14	500	A
USGS	08279500	2019-12-15	565	A
USGS	08279500	2019-12-16	587	A
USGS	08279500	2019-12-17	492	A
USGS	08279500	2019-12-18	402	A
USGS	08279500	2019-12-19	310	A
USGS	08279500	2019-12-20	350	A
USGS	08279500	2019-12-21	435	A
USGS	08279500	2019-12-22	436	A
USGS	08279500	2019-12-23	418	A
USGS	08279500	2019-12-24	431	A
USGS	08279500	2019-12-25	465	A
USGS	08279500	2019-12-26	493	A
USGS	08279500	2019-12-27	491	A
USGS	08279500	2019-12-28	503	A
USGS	08279500	2019-12-29	514	A
USGS	08279500	2019-12-30	491	A
USGS	08279500	2019-12-31	483	A
USGS	08279500	2020-01-01	499	A
USGS	08279500	2020-01-02	512	A
USGS	08279500	2020-01-03	495	A
USGS	08279500	2020-01-04	469	A
USGS	08279500	2020-01-05	476	A
USGS	08279500	2020-01-06	490	A
USGS	08279500	2020-01-07	490	A
USGS	08279500	2020-01-08	469	A
USGS	08279500	2020-01-09	466	A
USGS	08279500	2020-01-10	468	A
USGS	08279500	2020-01-11	445	A
USGS	08279500	2020-01-12	447	A
USGS	08279500	2020-01-13	448	A
USGS	08279500	2020-01-14	446	A
USGS	08279500	2020-01-15	449	A
USGS	08279500	2020-01-16	456	A
USGS	08279500	2020-01-17	475	A
USGS	08279500	2020-01-18	465	A
USGS	08279500	2020-01-19	464	A
USGS	08279500	2020-01-20	472	A
USGS	08279500	2020-01-21	484	A
USGS	08279500	2020-01-22	481	A
USGS	08279500	2020-01-23	482	A
USGS	08279500	2020-01-24	474	A
USGS	08279500	2020-01-25	486	A
USGS	08279500	2020-01-26	491	A
USGS	08279500	2020-01-27	496	A
USGS	08279500	2020-01-28	496	A
USGS	08279500	2020-01-29	482	A
USGS	08279500	2020-01-30	496	A
USGS	08279500	2020-01-31	497	A
USGS	08279500	2020-02-01	483	A
USGS	08279500	2020-02-02	499	A
USGS	08279500	2020-02-03	503	A
USGS	08279500	2020-02-04	511	A
USGS	08279500	2020-02-05	475	A
USGS	08279500	2020-02-06	455	A
USGS	08279500	2020-02-07	479	A
USGS	08279500	2020-02-08	526	A
USGS	08279500	2020-02-09	540	A
USGS	08279500	2020-02-10	532	A
USGS	08279500	2020-02-11	548	A
USGS	08279500	2020-02-12	532	A
USGS	08279500	2020-02-13	529	A
USGS	08279500	2020-02-14	563	A
USGS	08279500	2020-02-15	606	A
USGS	08279500	2020-02-16	623	A
USGS	08279500	2020-02-17	637	A
USGS	08279500	2020-02-18	648	A
USGS	08279500	2020-02-19	632	A
USGS	08279500	2020-02-20	624	A
USGS	08279500	2020-02-21	620	A
USGS	08279500	2020-02-22	617	A
USGS	08279500	2020-02-23	666	A
USGS	08279500	2020-02-24	659	A
USGS	08279500	2020-02-25	649	A
USGS	08279500	2020-02-26	551	A
USGS	08279500	2020-02-27	480	A
USGS	08279500	2020-02-28	611	A
USGS	08279500	2020-02-29	656	A
USGS	08279500	2020-03-01	637	A
USGS	08279500	2020-03-02	632	A
USGS	08279500	2020-03-03	628	A
USGS	08279500	2020-03-04	635	A
USGS	08279500	2020-03-05	638	A
USGS	08279500	2020-03-06	638	A
USGS	08279500	2020-03-07	636	A
USGS	08279500	2020-03-08	644	A
USGS	08279500	2020-03-09	654	A
USGS	08279500	2020-03-10	659	A
USGS	08279500	2020-03-11	671	A
USGS	08279500	2020-03-12	702	A
USGS	08279500	2020-03-13	735	A
USGS	08279500	2020-03-14	762	A
USGS	08279500	2020-03-15	744	A
USGS	08279500	2020-03-16	739	A
USGS	08279500	2020-03-17	736	A
USGS	08279500	2020-03-18	727	A
USGS	08279500	2020-03-19	744	A
USGS	08279500	2020-03-20	804	A
USGS	08279500	2020-03-21	853	A
USGS	08279500	2020-03-22	833	A
USGS	08279500	2020-03-23	750	A
USGS	08279500	2020-03-24	711	A
USGS	08279500	2020-03-25	691	A
USGS	08279500	2020-03-26	677	A
USGS	08279500	2020-03-27	683	A
USGS	08279500	2020-03-28	677	A
USGS	08279500	2020-03-29	668	A
USGS	08279500	2020-03-30	662	A
USGS	08279500	2020-03-31	647	A
USGS	08279500	2020-04-01	632	A
USGS	08279500	2020-04-02	621	A
USGS	08279500	2020-04-03	611	A
USGS	08279500	2020-04-04	560	A
USGS	08279500	2020-04-05	493	A
USGS	08279500	2020-04-06	475	A
USGS	08279500	2020-04-07	443	A
USGS	08279500	2020-04-08	429	A
USGS	08279500	2020-04-09	436	A
USGS	08279500	2020-04-10	445	A
USGS	08279500	2020-04-11	446	A
USGS	08279500	2020-04-12	449	A
USGS	08279500	2020-04-13	451	A
USGS	08279500	2020-04-14	440	A
USGS	08279500	2020-04-15	450	A
USGS	08279500	2020-04-16	433	A
USGS	08279500	2020-04-17	384	A
USGS	08279500	2020-04-18	358	A
USGS	08279500	2020-04-19	347	A
USGS	08279500	2020-04-20	339	A
USGS	08279500	2020-04-21	350	A
USGS	08279500	2020-04-22	384	A
USGS	08279500	2020-04-23	426	A
USGS	08279500	2020-04-24	428	A
USGS	08279500	2020-04-25	434	A
USGS	08279500	2020-04-26	429	A
USGS	08279500	2020-04-27	469	A
USGS	08279500	2020-04-28	475	A
USGS	08279500	2020-04-29	512	A
USGS	08279500	2020-04-30	553	A
USGS	08279500	2020-05-01	601	A
USGS	08279500	2020-05-02	698	A
USGS	08279500	2020-05-03	804	A
USGS	08279500	2020-05-04	859	A
USGS	08279500	2020-05-05	845	A
USGS	08279500	2020-05-06	777	A
USGS	08279500	2020-05-07	718	A
USGS	08279500	2020-05-08	738	A
USGS	08279500	2020-05-09	743	A
USGS	08279500	2020-05-10	659	A
USGS	08279500	2020-05-11	648	A
USGS	08279500	2020-05-12	660	A
USGS	08279500	2020-05-13	607	A
USGS	08279500	2020-05-14	605	A
USGS	08279500	2020-05-15	575	A
USGS	08279500	2020-05-16	539	A
USGS	08279500	2020-05-17	537	A
USGS	08279500	2020-05-18	540	A
USGS	08279500	2020-05-19	527	A
USGS	08279500	2020-05-20	537	A
USGS	08279500	2020-05-21	525	A
USGS	08279500	2020-05-22	551	A
USGS	08279500	2020-05-23	567	A
USGS	08279500	2020-05-24	563	A
USGS	08279500	2020-05-25	513	A
USGS	08279500	2020-05-26	455	A
USGS	08279500	2020-05-27	436	A
USGS	08279500	2020-05-28	428	A
USGS	08279500	2020-05-29	422	A
USGS	08279500	2020-05-30	410	A
USGS	08279500	2020-05-31	432	A
USGS	08279500	2020-06-01	473	A
USGS	08279500	2020-06-02	534	A
USGS	08279500	2020-06-03	529	A
USGS	08279500	2020-06-04	575	A
USGS	08279500	2020-06-05	577	A
USGS	08279500	2020-06-06	501	A
USGS	08279500	2020-06-07	443	A
USGS	08279500	2020-06-08	401	A
USGS	08279500	2020-06-09	396	A
USGS	08279500	2020-06-10	510	A
USGS	08279500	2020-06-11	489	A
USGS	08279500	2020-06-12	416	A
USGS	08279500	2020-06-13	376	A
USGS	08279500	2020-06-14	339	A
USGS	08279500	2020-06-15	331	A
USGS	08279500	2020-06-16	324	A
USGS	08279500	2020-06-17	303	A
USGS	08279500	2020-06-18	310	A
USGS	08279500	2020-06-19	326	A
USGS	08279500	2020-06-20	301	A
USGS	08279500	2020-06-21	280	A
USGS	08279500	2020-06-22	278	A
USGS	08279500	2020-06-23	293	A
USGS	08279500	2020-06-24	274	A
USGS	08279500	2020-06-25	263	A
USGS	08279500	2020-06-26	264	A
USGS	08279500	2020-06-27	250	A
USGS	08279500	2020-06-28	234	A
USGS	08279500	2020-06-29	229	A
USGS	08279500	2020-06-30	222	A
USGS	08279500	2020-07-01	225	A
USGS	08279500	2020-07-02	222	A
USGS	08279500	2020-07-03	220	A
USGS	08279500	2020-07-04	223	A
USGS	08279500	2020-07-05	223	A
USGS	08279500	2020-07-06	217	A
USGS	08279500	2020-07-07	211	A
USGS	08279500	2020-07-08	206	A
USGS	08279500	2020-07-09	197	A
USGS	08279500	2020-07-10	189	A
USGS	08279500	2020-07-11	182	A
USGS	08279500	2020-07-12	176	A
USGS	08279500	2020-07-13	180	A
USGS	08279500	2020-07-14	179	A
USGS	08279500	2020-07-15	181	A
USGS	08279500	2020-07-16	174	A
USGS	08279500	2020-07-17	181	A
USGS	08279500	2020-07-18	187	A
USGS	08279500	2020-07-19	182	A
USGS	08279500	2020-07-20	181	A
USGS	08279500	2020-07-21	177	A
USGS	08279500	2020-07-22	178	A
USGS	08279500	2020-07-23	187	A
USGS	08279500	2020-07-24	195	A
USGS	08279500	2020-07-25	201	A
USGS	08279500	2020-07-26	198	A
USGS	08279500	2020-07-27	196	A
USGS	08279500	2020-07-28	215	A
USGS	08279500	2020-07-29	208	A
USGS	08279500	2020-07-30	209	A
USGS	08279500	2020-07-31	210	A
USGS	08279500	2020-08-01	209	A
USGS	08279500	2020-08-02	206	A
USGS	08279500	2020-08-03	202	A
USGS	08279500	2020-08-04	193	A
USGS	08279500	2020-08-05	186	A
USGS	08279500	2020-08-06	177	A
USGS	08279500	2020-08-07	172	A
USGS	08279500	2020-08-08	168	A
USGS	08279500	2020-08-09	165	A
USGS	08279500	2020-08-10	164	A
USGS	08279500	2020-08-11	161	A
USGS	08279500	2020-08-12	158	A
USGS	08279500	2020-08-13	154	A
USGS	08279500	2020-08-14	154	A
USGS	08279500	2020-08-15	151	A
USGS	08279500	2020-08-16	151	A
USGS	08279500	2020-08-17	154	A
USGS	08279500	2020-08-18	151	A
USGS	08279500	2020-08-19	152	A
USGS	08279500	2020-08-20	152	A
USGS	08279500	2020-08-21	152	A
USGS	08279500	2020-08-22	148	A
USGS	08279500	2020-08-23	151	A
USGS	08279500	2020-08-24	149	A
USGS	08279500	2020-08-25	150	A
USGS	08279500	2020-08-26	151	A
USGS	08279500	2020-08-27	153	A
USGS	08279500	2020-08-28	154	A
USGS	08279500	2020-08-29	152	A
USGS	08279500	2020-08-30	160	A
USGS	08279500	2020-08-31	161	A
USGS	08279500	2020-09-01	159	A
USGS	08279500	2020-09-02	157	A
USGS	08279500	2020-09-03	156	A
USGS	08279500	2020-09-04	152	A
USGS	08279500	2020-09-05	151	A
USGS	08279500	2020-09-06	149	A
USGS	08279500	2020-09-07	149	A
USGS	08279500	2020-09-08	155	A
USGS	08279500	2020-09-09	169	A
USGS	08279500	2020-09-10	171	A
USGS	08279500	2020-09-11	168	A
USGS	08279500	2020-09-12	167	A
USGS	08279500	2020-09-13	168	A
USGS	08279500	2020-09-14	169	A
USGS	08279500	2020-09-15	167	A
USGS	08279500	2020-09-16	165	A
USGS	08279500	2020-09-17	162	A
USGS	08279500	2020-09-18	170	A
USGS	08279500	2020-09-19	166	A
USGS	08279500	2020-09-20	162	A
USGS	08279500	2020-09-21	160	A
USGS	08279500	2020-09-22	159	A
USGS	08279500	2020-09-23	157	A
USGS	08279500	2020-09-24	156	A
USGS	08279500	2020-09-25	155	A
USGS	08279500	2020-09-26	152	A
USGS	08279500	2020-09-27	152	A
USGS	08279500	2020-09-28	151	A
USGS	08279500	2020-09-29	152	A
USGS	08279500	2020-09-30	155	A
USGS	08279500	2020-10-01	156	A
USGS	08279500	2020-10-02	155	A
USGS	08279500	2020-10-03	155	A
USGS	08279500	2020-10-04	155	A
USGS	08279500	2020-10-05	156	A
USGS	08279500	2020-10-06	154	A
USGS	08279500	2020-10-07	154	A
USGS	08279500	2020-10-08	153	A
USGS	08279500	2020-10-09	154	A
USGS	08279500	2020-10-10	152	A
USGS	08279500	2020-10-11	153	A
USGS	08279500	2020-10-12	154	A
USGS	08279500	2020-10-13	154	A
USGS	08279500	2020-10-14	153	A
USGS	08279500	2020-10-15	151	A
USGS	08279500	2020-10-16	155	A
USGS	08279500	2020-10-17	156	A
USGS	08279500	2020-10-18	158	A
USGS	08279500	2020-10-19	158	A
USGS	08279500	2020-10-20	156	A
USGS	08279500	2020-10-21	155	A
USGS	08279500	2020-10-22	158	A
USGS	08279500	2020-10-23	160	A
USGS	08279500	2020-10-24	163	A
USGS	08279500	2020-10-25	166	A
USGS	08279500	2020-10-26	188	A
USGS	08279500	2020-10-27	201	A
USGS	08279500	2020-10-28	198	A
USGS	08279500	2020-10-29	209	A
USGS	08279500	2020-10-30	213	A
USGS	08279500	2020-10-31	230	A
USGS	08279500	2020-11-01	235	A
USGS	08279500	2020-11-02	234	A
USGS	08279500	2020-11-03	229	A
USGS	08279500	2020-11-04	225	A
USGS	08279500	2020-11-05	221	A
USGS	08279500	2020-11-06	239	A
USGS	08279500	2020-11-07	244	A
USGS	08279500	2020-11-08	244	A
USGS	08279500	2020-11-09	256	A
USGS	08279500	2020-11-10	256	A
USGS	08279500	2020-11-11	252	A
USGS	08279500	2020-11-12	268	A
USGS	08279500	2020-11-13	265	A
USGS	08279500	2020-11-14	277	A
USGS	08279500	2020-11-15	272	A
USGS	08279500	2020-11-16	262	A
USGS	08279500	2020-11-17	274	A
USGS	08279500	2020-11-18	273	A
USGS	08279500	2020-11-19	269	A
USGS	08279500	2020-11-20	277	A
USGS	08279500	2020-11-21	286	A
USGS	08279500	2020-11-22	383	A
USGS	08279500	2020-11-23	433	A
USGS	08279500	2020-11-24	469	A
USGS	08279500	2020-11-25	490	A
USGS	08279500	2020-11-26	485	A
USGS	08279500	2020-11-27	505	A
USGS	08279500	2020-11-28	511	A
USGS	08279500	2020-11-29	478	A
USGS	08279500	2020-11-30	432	A
USGS	08279500	2020-12-01	403	A
USGS	08279500	2020-12-02	401	A
USGS	08279500	2020-12-03	378	A
USGS	08279500	2020-12-04	320	A
USGS	08279500	2020-12-05	339	A
USGS	08279500	2020-12-06	368	A
USGS	08279500	2020-12-07	386	A
USGS	08279500	2020-12-08	372	A
USGS	08279500	2020-12-09	393	A
USGS	08279500	2020-12-10	390	A
USGS	08279500	2020-12-11	402	A
USGS	08279500	2020-12-12	387	A
